Proje_ID,Bolge,Sehir,Proje_Tipi,Konut_Sayisi,Konut_Fiyati_TL,Toplam_Basvuru,Kura_Kazanma_Sansi_Yuzde,Pesinat_Orani_Yuzde,Pesinat_Tutari_TL,Vade_Ay,Baslangic_Taksiti_TL,Proje_Durumu
TOKI_2026_040512,Güneydogu Anadolu,Batman,Kentsel Donusum,145,1996000.0,707,20.51,20,399000.0,180,9000.0,Tamamlandi
TOKI_2026_040513,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),1280,1369000.0,20606,6.21,10,137000.0,240,5000.0,Tamamlandi
TOKI_2026_040514,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),540,1007000.0,2999,18.01,10,101000.0,240,4000.0,Insaat Halinde
TOKI_2026_040515,Marmara,Istanbul,Sosyal Konut (Alt Gelir),2539,1547000.0,93893,2.7,10,155000.0,240,6000.0,Tamamlandi
TOKI_2026_040516,Akdeniz,Adana,Kentsel Donusum,1437,2673000.0,6118,23.49,20,535000.0,180,12000.0,Insaat Halinde
TOKI_2026_040517,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2431,1117000.0,9725,25.0,10,112000.0,240,4000.0,Tamamlandi
TOKI_2026_040518,Güneydogu Anadolu,Gaziantep,Orta Gelir Konut,308,2029000.0,877,35.12,20,406000.0,180,9000.0,Tamamlandi
TOKI_2026_040519,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),185,1911000.0,2319,7.98,10,191000.0,240,7000.0,Insaat Halinde
TOKI_2026_040520,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),2222,1805000.0,48514,4.58,10,180000.0,240,7000.0,Tamamlandi
TOKI_2026_040521,Karadeniz,Corum,Sosyal Konut (Alt Gelir),2047,1005000.0,12617,16.22,10,100000.0,240,4000.0,Insaat Halinde
TOKI_2026_040522,Dogu Anadolu,Erzincan,Sosyal Konut (Alt Gelir),646,1240000.0,3050,21.18,10,124000.0,240,5000.0,Insaat Halinde
TOKI_2026_040523,Marmara,Istanbul,Sosyal Konut (Alt Gelir),372,1874000.0,8477,4.39,10,187000.0,240,7000.0,Tamamlandi
TOKI_2026_040524,Karadeniz,Sinop,Sosyal Konut (Alt Gelir),1890,1284000.0,7344,25.74,10,128000.0,240,5000.0,Tamamlandi
TOKI_2026_040525,Dogu Anadolu,Hakkari,Orta Gelir Konut,2208,2163000.0,9632,22.92,20,433000.0,180,10000.0,Insaat Halinde
TOKI_2026_040526,Marmara,Bursa,Sosyal Konut (Alt Gelir),851,1260000.0,17573,4.84,10,126000.0,240,5000.0,Planlama Asamasinda
TOKI_2026_040527,Dogu Anadolu,Agri,Kentsel Donusum,1037,1907000.0,2558,40.54,20,381000.0,180,8000.0,Planlama Asamasinda
TOKI_2026_040528,Dogu Anadolu,Bitlis,Sosyal Konut (Alt Gelir),1603,958000.0,13817,11.6,10,96000.0,240,4000.0,Insaat Halinde
TOKI_2026_040529,Dogu Anadolu,Bitlis,Sosyal Konut (Alt Gelir),2204,1185000.0,18644,11.82,10,119000.0,240,4000.0,Tamamlandi
TOKI_2026_040530,Ic Anadolu,Cankiri,Orta Gelir Konut,331,1804000.0,1172,28.24,20,361000.0,180,8000.0,Insaat Halinde
TOKI_2026_040531,Ic Anadolu,Cankiri,Kentsel Donusum,2192,2003000.0,5275,41.55,20,401000.0,180,9000.0,Insaat Halinde
TOKI_2026_040532,Dogu Anadolu,Iğdir,Orta Gelir Konut,1232,2078000.0,5948,20.71,20,416000.0,180,9000.0,Tamamlandi
TOKI_2026_040533,Marmara,Bursa,Orta Gelir Konut,944,2768000.0,6984,13.52,20,554000.0,180,12000.0,Insaat Halinde
TOKI_2026_040534,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),1870,1405000.0,18047,10.36,10,140000.0,240,5000.0,Tamamlandi
TOKI_2026_040535,Ic Anadolu,Kirsehir,Sosyal Konut (Alt Gelir),1394,1260000.0,8844,15.76,10,126000.0,240,5000.0,Insaat Halinde
TOKI_2026_040536,Ic Anadolu,Karaman,Sosyal Konut (Alt Gelir),2253,1150000.0,17139,13.15,10,115000.0,240,4000.0,Insaat Halinde
TOKI_2026_040537,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),623,1266000.0,5289,11.78,10,127000.0,240,5000.0,Tamamlandi
TOKI_2026_040538,Güneydogu Anadolu,Batman,Kentsel Donusum,2421,1824000.0,8154,29.69,20,365000.0,180,8000.0,Tamamlandi
TOKI_2026_040539,Güneydogu Anadolu,Siirt,Sosyal Konut (Alt Gelir),1636,1299000.0,11187,14.62,10,130000.0,240,5000.0,Tamamlandi
TOKI_2026_040540,Marmara,Bursa,Orta Gelir Konut,889,2435000.0,6027,14.75,20,487000.0,180,11000.0,Planlama Asamasinda
TOKI_2026_040541,Ege,Izmir,Sosyal Konut (Alt Gelir),2320,1717000.0,48046,4.83,10,172000.0,240,6000.0,Tamamlandi
TOKI_2026_040542,Karadeniz,Karabuk,Orta Gelir Konut,2418,2078000.0,11040,21.9,20,416000.0,180,9000.0,Insaat Halinde
TOKI_2026_040543,Dogu Anadolu,Van,Sosyal Konut (Alt Gelir),542,1315000.0,4820,11.24,10,132000.0,240,5000.0,Insaat Halinde
TOKI_2026_040544,Karadeniz,Ordu,Sosyal Konut (Alt Gelir),225,1057000.0,1720,13.08,10,106000.0,240,4000.0,Tamamlandi
TOKI_2026_040545,Dogu Anadolu,Kars,Sosyal Konut (Alt Gelir),2979,1153000.0,19232,15.49,10,115000.0,240,4000.0,Tamamlandi
TOKI_2026_040546,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1165,1786000.0,16729,6.96,10,179000.0,240,7000.0,Insaat Halinde
TOKI_2026_040547,Ege,Aydin,Sosyal Konut (Alt Gelir),435,1383000.0,3658,11.89,10,138000.0,240,5000.0,Tamamlandi
TOKI_2026_040548,Ic Anadolu,Sivas,Sosyal Konut (Alt Gelir),773,972000.0,6402,12.07,10,97000.0,240,4000.0,Tamamlandi
TOKI_2026_040549,Marmara,Istanbul,Sosyal Konut (Alt Gelir),1043,1932000.0,23506,4.44,10,193000.0,240,7000.0,Insaat Halinde
TOKI_2026_040550,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),2077,1553000.0,30909,6.72,10,155000.0,240,6000.0,Tamamlandi
TOKI_2026_040551,Ege,Izmir,Kentsel Donusum,2695,3230000.0,32252,8.36,20,646000.0,180,14000.0,Tamamlandi
TOKI_2026_040552,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1064,1961000.0,23336,4.56,10,196000.0,240,7000.0,Insaat Halinde
TOKI_2026_040553,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),1746,1150000.0,11349,15.38,10,115000.0,240,4000.0,Tamamlandi
TOKI_2026_040554,Marmara,Balikesir,Kentsel Donusum,586,2329000.0,3592,16.31,20,466000.0,180,10000.0,Tamamlandi
TOKI_2026_040555,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),776,1148000.0,6956,11.16,10,115000.0,240,4000.0,Tamamlandi
TOKI_2026_040556,Dogu Anadolu,Erzurum,Sosyal Konut (Alt Gelir),1594,936000.0,9462,16.85,10,94000.0,240,4000.0,Insaat Halinde
TOKI_2026_040557,Ic Anadolu,Ankara,Kentsel Donusum,1472,3232000.0,12037,12.23,20,646000.0,180,14000.0,Tamamlandi
TOKI_2026_040558,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),569,986000.0,4583,12.42,10,99000.0,240,4000.0,Insaat Halinde
TOKI_2026_040559,Ege,Kutahya,Sosyal Konut (Alt Gelir),1531,1201000.0,15757,9.72,10,120000.0,240,5000.0,Insaat Halinde
TOKI_2026_040560,Marmara,Istanbul,Orta Gelir Konut,1427,3244000.0,30797,4.63,20,649000.0,180,14000.0,Tamamlandi
TOKI_2026_040561,Karadeniz,Zonguldak,Orta Gelir Konut,1234,1897000.0,3998,30.87,20,379000.0,180,8000.0,Tamamlandi
TOKI_2026_040562,Karadeniz,Amasya,Sosyal Konut (Alt Gelir),474,1149000.0,4119,11.51,10,115000.0,240,4000.0,Insaat Halinde
TOKI_2026_040563,Dogu Anadolu,Hakkari,Sosyal Konut (Alt Gelir),51,902000.0,374,13.64,10,90000.0,240,3000.0,Tamamlandi
TOKI_2026_040564,Karadeniz,Karabuk,Sosyal Konut (Alt Gelir),916,1309000.0,3600,25.44,10,131000.0,240,5000.0,Tamamlandi
TOKI_2026_040565,Ic Anadolu,Konya,Kentsel Donusum,2972,2068000.0,13779,21.57,20,414000.0,180,9000.0,Insaat Halinde
TOKI_2026_040566,Karadeniz,Zonguldak,Orta Gelir Konut,316,1840000.0,1477,21.39,20,368000.0,180,8000.0,Tamamlandi
TOKI_2026_040567,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),2778,1182000.0,41879,6.63,10,118000.0,240,4000.0,Tamamlandi
TOKI_2026_040568,Dogu Anadolu,Malatya,Kentsel Donusum,785,1861000.0,2151,36.49,20,372000.0,180,8000.0,Tamamlandi
TOKI_2026_040569,Ege,Manisa,Sosyal Konut (Alt Gelir),154,1198000.0,2375,6.48,10,120000.0,240,4000.0,Insaat Halinde
TOKI_2026_040570,Ege,Izmir,Orta Gelir Konut,1577,3372000.0,11237,14.03,20,674000.0,180,15000.0,Tamamlandi
TOKI_2026_040571,Karadeniz,Zonguldak,Sosyal Konut (Alt Gelir),451,1215000.0,3356,13.44,10,121000.0,240,5000.0,Insaat Halinde
TOKI_2026_040572,Ege,Afyonkarahisar,Orta Gelir Konut,2998,2363000.0,15072,19.89,20,473000.0,180,11000.0,Insaat Halinde
TOKI_2026_040573,Akdeniz,Hatay,Sosyal Konut (Alt Gelir),1713,1319000.0,6800,25.19,10,132000.0,240,5000.0,Tamamlandi
TOKI_2026_040574,Dogu Anadolu,Bingol,Sosyal Konut (Alt Gelir),2699,945000.0,14547,18.55,10,95000.0,240,4000.0,Insaat Halinde
TOKI_2026_040575,Marmara,Istanbul,Orta Gelir Konut,907,3157000.0,11407,7.95,20,631000.0,180,14000.0,Tamamlandi
TOKI_2026_040576,Karadeniz,Sinop,Orta Gelir Konut,261,1930000.0,728,35.85,20,386000.0,180,9000.0,Tamamlandi
TOKI_2026_040577,Güneydogu Anadolu,Sirnak,Sosyal Konut (Alt Gelir),2146,1024000.0,18783,11.43,10,102000.0,240,4000.0,Tamamlandi
TOKI_2026_040578,Marmara,Istanbul,Sosyal Konut (Alt Gelir),314,1621000.0,7516,4.18,10,162000.0,240,6000.0,Tamamlandi
TOKI_2026_040579,Marmara,Istanbul,Orta Gelir Konut,1231,3397000.0,18690,6.59,20,679000.0,180,15000.0,Insaat Halinde
TOKI_2026_040580,Ege,Izmir,Kentsel Donusum,1244,3261000.0,10454,11.9,20,652000.0,180,14000.0,Insaat Halinde
TOKI_2026_040581,Marmara,Kocaeli,Kentsel Donusum,849,2508000.0,5404,15.71,20,502000.0,180,11000.0,Insaat Halinde
TOKI_2026_040582,Dogu Anadolu,Hakkari,Sosyal Konut (Alt Gelir),2020,1201000.0,16922,11.94,10,120000.0,240,5000.0,Tamamlandi
TOKI_2026_040583,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),2727,1915000.0,60563,4.5,10,191000.0,240,7000.0,Tamamlandi
TOKI_2026_040584,Marmara,Istanbul,Sosyal Konut (Alt Gelir),2553,1777000.0,109674,2.33,10,178000.0,240,7000.0,Tamamlandi
TOKI_2026_040585,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1933,1878000.0,30768,6.28,10,188000.0,240,7000.0,Insaat Halinde
TOKI_2026_040586,Ic Anadolu,Kayseri,Sosyal Konut (Alt Gelir),1157,1145000.0,5872,19.7,10,115000.0,240,4000.0,Tamamlandi
TOKI_2026_040587,Ege,Izmir,Orta Gelir Konut,2640,3226000.0,18469,14.29,20,645000.0,180,14000.0,Insaat Halinde
TOKI_2026_040588,Ic Anadolu,Konya,Orta Gelir Konut,964,2070000.0,3377,28.55,20,414000.0,180,9000.0,Tamamlandi
TOKI_2026_040589,Ege,Denizli,Sosyal Konut (Alt Gelir),1250,1169000.0,13347,9.37,10,117000.0,240,4000.0,Tamamlandi
TOKI_2026_040590,Marmara,Istanbul,Sosyal Konut (Alt Gelir),2526,1848000.0,96467,2.62,10,185000.0,240,7000.0,Tamamlandi
TOKI_2026_040591,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),1879,1110000.0,9574,19.63,10,111000.0,240,4000.0,Tamamlandi
TOKI_2026_040592,Karadeniz,Kastamonu,Sosyal Konut (Alt Gelir),1696,1143000.0,9442,17.96,10,114000.0,240,4000.0,Insaat Halinde
TOKI_2026_040593,Ege,Izmir,Kentsel Donusum,909,3568000.0,7604,11.95,20,714000.0,180,16000.0,Planlama Asamasinda
TOKI_2026_040594,Marmara,Istanbul,Orta Gelir Konut,2345,3344000.0,29897,7.84,20,669000.0,180,15000.0,Insaat Halinde
TOKI_2026_040595,Dogu Anadolu,Kars,Sosyal Konut (Alt Gelir),203,1251000.0,1719,11.81,10,125000.0,240,5000.0,Tamamlandi
TOKI_2026_040596,Ege,Manisa,Sosyal Konut (Alt Gelir),1102,1276000.0,15542,7.09,10,128000.0,240,5000.0,Insaat Halinde
TOKI_2026_040597,Marmara,Tekirdag,Kentsel Donusum,1402,2770000.0,6108,22.95,20,554000.0,180,12000.0,Insaat Halinde
TOKI_2026_040598,Marmara,Istanbul,Kentsel Donusum,1799,3287000.0,31965,5.63,20,657000.0,180,15000.0,Insaat Halinde
TOKI_2026_040599,Marmara,Bursa,Sosyal Konut (Alt Gelir),2335,1562000.0,29233,7.99,10,156000.0,240,6000.0,Insaat Halinde
TOKI_2026_040600,Dogu Anadolu,Agri,Sosyal Konut (Alt Gelir),2598,1217000.0,10254,25.34,10,122000.0,240,5000.0,Tamamlandi
TOKI_2026_040601,Karadeniz,Gumushane,Sosyal Konut (Alt Gelir),2155,1146000.0,18483,11.66,10,115000.0,240,4000.0,Tamamlandi
TOKI_2026_040602,Güneydogu Anadolu,Sanliurfa,Orta Gelir Konut,900,1752000.0,4236,21.25,20,350000.0,180,8000.0,Insaat Halinde
TOKI_2026_040603,Ic Anadolu,Konya,Kentsel Donusum,220,1916000.0,691,31.84,20,383000.0,180,9000.0,Insaat Halinde
TOKI_2026_040604,Marmara,Istanbul,Sosyal Konut (Alt Gelir),517,1529000.0,12362,4.18,10,153000.0,240,6000.0,Tamamlandi
TOKI_2026_040605,Ege,Izmir,Sosyal Konut (Alt Gelir),2451,1577000.0,30352,8.08,10,158000.0,240,6000.0,Tamamlandi
TOKI_2026_040606,Dogu Anadolu,Kars,Sosyal Konut (Alt Gelir),1469,1225000.0,12741,11.53,10,123000.0,240,5000.0,Tamamlandi
TOKI_2026_040607,Ege,Denizli,Sosyal Konut (Alt Gelir),547,1455000.0,7184,7.61,10,145000.0,240,5000.0,Insaat Halinde
TOKI_2026_040608,Akdeniz,Isparta,Kentsel Donusum,1415,2582000.0,3941,35.9,20,516000.0,180,11000.0,Insaat Halinde
TOKI_2026_040609,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),2499,1147000.0,31628,7.9,10,115000.0,240,4000.0,Insaat Halinde
TOKI_2026_040610,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),1664,1292000.0,10648,15.63,10,129000.0,240,5000.0,Planlama Asamasinda
TOKI_2026_040611,Karadeniz,Bartin,Sosyal Konut (Alt Gelir),2463,1263000.0,18169,13.56,10,126000.0,240,5000.0,Insaat Halinde
TOKI_2026_040612,Akdeniz,Kahramanmaras,Orta Gelir Konut,2552,2362000.0,8612,29.63,20,472000.0,180,10000.0,Tamamlandi
TOKI_2026_040613,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),903,1215000.0,3359,26.88,10,122000.0,240,5000.0,Tamamlandi
TOKI_2026_040614,Ege,Denizli,Orta Gelir Konut,2948,2714000.0,16375,18.0,20,543000.0,180,12000.0,Insaat Halinde
TOKI_2026_040615,Akdeniz,Antalya,Orta Gelir Konut,1130,2694000.0,10631,10.63,20,539000.0,180,12000.0,Tamamlandi
TOKI_2026_040616,Akdeniz,Adana,Sosyal Konut (Alt Gelir),878,1313000.0,4983,17.62,10,131000.0,240,5000.0,Tamamlandi
TOKI_2026_040617,Ege,Denizli,Sosyal Konut (Alt Gelir),2234,1448000.0,34017,6.57,10,145000.0,240,5000.0,Insaat Halinde
TOKI_2026_040618,Ic Anadolu,Sivas,Sosyal Konut (Alt Gelir),1724,1019000.0,7068,24.39,10,102000.0,240,4000.0,Tamamlandi
TOKI_2026_040619,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1808,1986000.0,28057,6.44,10,199000.0,240,7000.0,Tamamlandi
TOKI_2026_040620,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1331,1869000.0,32694,4.07,10,187000.0,240,7000.0,Tamamlandi
TOKI_2026_040621,Karadeniz,Bartin,Sosyal Konut (Alt Gelir),51,1326000.0,241,21.16,10,133000.0,240,5000.0,Tamamlandi
TOKI_2026_040622,Ic Anadolu,Cankiri,Sosyal Konut (Alt Gelir),2571,938000.0,13659,18.82,10,94000.0,240,4000.0,Tamamlandi
TOKI_2026_040623,Ic Anadolu,Yozgat,Sosyal Konut (Alt Gelir),2784,1092000.0,14808,18.8,10,109000.0,240,4000.0,Insaat Halinde
TOKI_2026_040624,Marmara,Kirklareli,Sosyal Konut (Alt Gelir),2600,1159000.0,21266,12.23,10,116000.0,240,4000.0,Insaat Halinde
TOKI_2026_040625,Ic Anadolu,Ankara,Kentsel Donusum,1243,3564000.0,15582,7.98,20,713000.0,180,16000.0,Planlama Asamasinda
TOKI_2026_040626,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),863,1524000.0,16030,5.38,10,152000.0,240,6000.0,Tamamlandi
TOKI_2026_040627,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),711,1455000.0,6016,11.82,10,146000.0,240,5000.0,Tamamlandi
TOKI_2026_040628,Ic Anadolu,Karaman,Sosyal Konut (Alt Gelir),67,927000.0,380,17.63,10,93000.0,240,3000.0,Tamamlandi
TOKI_2026_040629,Ege,Aydin,Orta Gelir Konut,2207,2426000.0,18594,11.87,20,485000.0,180,11000.0,Insaat Halinde
TOKI_2026_040630,Marmara,Balikesir,Sosyal Konut (Alt Gelir),1165,1533000.0,14949,7.79,10,153000.0,240,6000.0,Insaat Halinde
TOKI_2026_040631,Dogu Anadolu,Mus,Sosyal Konut (Alt Gelir),2758,942000.0,23900,11.54,10,94000.0,240,4000.0,Insaat Halinde
TOKI_2026_040632,Ic Anadolu,Ankara,Orta Gelir Konut,1303,3495000.0,13907,9.37,20,699000.0,180,16000.0,Insaat Halinde
TOKI_2026_040633,Güneydogu Anadolu,Batman,Sosyal Konut (Alt Gelir),761,1270000.0,2909,26.16,10,127000.0,240,5000.0,Tamamlandi
TOKI_2026_040634,Ege,Kutahya,Kentsel Donusum,2527,2616000.0,16995,14.87,20,523000.0,180,12000.0,Insaat Halinde
TOKI_2026_040635,Güneydogu Anadolu,Sanliurfa,Orta Gelir Konut,2267,1964000.0,5079,44.63,20,393000.0,180,9000.0,Tamamlandi
TOKI_2026_040636,Marmara,Bursa,Sosyal Konut (Alt Gelir),136,1547000.0,3146,4.32,10,155000.0,240,6000.0,Tamamlandi
TOKI_2026_040637,Marmara,Istanbul,Orta Gelir Konut,2297,3548000.0,43004,5.34,20,710000.0,180,16000.0,Insaat Halinde
TOKI_2026_040638,Karadeniz,Kastamonu,Orta Gelir Konut,1324,1988000.0,6260,21.15,20,398000.0,180,9000.0,Tamamlandi
TOKI_2026_040639,Karadeniz,Ordu,Orta Gelir Konut,2552,1973000.0,12518,20.39,20,395000.0,180,9000.0,Planlama Asamasinda
TOKI_2026_040640,Akdeniz,Burdur,Sosyal Konut (Alt Gelir),1744,1535000.0,9730,17.92,10,154000.0,240,6000.0,Insaat Halinde
TOKI_2026_040641,Akdeniz,Adana,Kentsel Donusum,949,2668000.0,3202,29.64,20,534000.0,180,12000.0,Tamamlandi
TOKI_2026_040642,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2086,1192000.0,18007,11.58,10,119000.0,240,4000.0,Tamamlandi
TOKI_2026_040643,Karadeniz,Karabuk,Sosyal Konut (Alt Gelir),550,1021000.0,2443,22.51,10,102000.0,240,4000.0,Planlama Asamasinda
TOKI_2026_040644,Güneydogu Anadolu,Sanliurfa,Orta Gelir Konut,2394,2030000.0,7661,31.25,20,406000.0,180,9000.0,Planlama Asamasinda
TOKI_2026_040645,Güneydogu Anadolu,Batman,Sosyal Konut (Alt Gelir),2519,1118000.0,14561,17.3,10,112000.0,240,4000.0,Tamamlandi
TOKI_2026_040646,Dogu Anadolu,Van,Sosyal Konut (Alt Gelir),2966,949000.0,17121,17.32,10,95000.0,240,4000.0,Insaat Halinde
TOKI_2026_040647,Dogu Anadolu,Bingol,Sosyal Konut (Alt Gelir),380,874000.0,1970,19.29,10,87000.0,240,3000.0,Insaat Halinde
TOKI_2026_040648,Güneydogu Anadolu,Mardin,Sosyal Konut (Alt Gelir),341,984000.0,2681,12.72,10,98000.0,240,4000.0,Tamamlandi
TOKI_2026_040649,Dogu Anadolu,Kars,Sosyal Konut (Alt Gelir),977,933000.0,4033,24.23,10,93000.0,240,3000.0,Tamamlandi
TOKI_2026_040650,Ege,Izmir,Sosyal Konut (Alt Gelir),2740,1803000.0,49275,5.56,10,180000.0,240,7000.0,Tamamlandi
TOKI_2026_040651,Karadeniz,Sinop,Sosyal Konut (Alt Gelir),2622,968000.0,11621,22.56,10,97000.0,240,4000.0,Tamamlandi
TOKI_2026_040652,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),1747,1504000.0,35842,4.87,10,150000.0,240,6000.0,Tamamlandi
TOKI_2026_040653,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2508,1347000.0,16826,14.91,10,135000.0,240,5000.0,Tamamlandi
TOKI_2026_040654,Ege,Manisa,Sosyal Konut (Alt Gelir),2264,1592000.0,17031,13.29,10,159000.0,240,6000.0,Tamamlandi
TOKI_2026_040655,Akdeniz,Antalya,Kentsel Donusum,2009,2497000.0,18953,10.6,20,499000.0,180,11000.0,Insaat Halinde
TOKI_2026_040656,Güneydogu Anadolu,Sanliurfa,Kentsel Donusum,1105,1845000.0,2565,43.08,20,369000.0,180,8000.0,Tamamlandi
TOKI_2026_040657,Ege,Izmir,Sosyal Konut (Alt Gelir),2508,1789000.0,36559,6.86,10,179000.0,240,7000.0,Insaat Halinde
TOKI_2026_040658,Karadeniz,Artvin,Orta Gelir Konut,2805,2015000.0,7687,36.49,20,403000.0,180,9000.0,Tamamlandi
TOKI_2026_040659,Akdeniz,Adana,Orta Gelir Konut,475,2796000.0,1441,32.96,20,559000.0,180,12000.0,Tamamlandi
TOKI_2026_040660,Ic Anadolu,Konya,Orta Gelir Konut,87,2123000.0,339,25.66,20,425000.0,180,9000.0,Tamamlandi
TOKI_2026_040661,Dogu Anadolu,Malatya,Sosyal Konut (Alt Gelir),2974,1014000.0,18320,16.23,10,101000.0,240,4000.0,Tamamlandi
TOKI_2026_040662,Karadeniz,Artvin,Sosyal Konut (Alt Gelir),410,871000.0,3231,12.69,10,87000.0,240,3000.0,Tamamlandi
TOKI_2026_040663,Marmara,Istanbul,Sosyal Konut (Alt Gelir),1368,1881000.0,30461,4.49,10,188000.0,240,7000.0,Insaat Halinde
TOKI_2026_040664,Karadeniz,Giresun,Sosyal Konut (Alt Gelir),1284,1007000.0,8327,15.42,10,101000.0,240,4000.0,Insaat Halinde
TOKI_2026_040665,Ic Anadolu,Nigde,Orta Gelir Konut,974,1866000.0,2464,39.53,20,373000.0,180,8000.0,Insaat Halinde
TOKI_2026_040666,Güneydogu Anadolu,Gaziantep,Orta Gelir Konut,985,2168000.0,3899,25.26,20,434000.0,180,10000.0,Insaat Halinde
TOKI_2026_040667,Karadeniz,Bayburt,Sosyal Konut (Alt Gelir),744,905000.0,5071,14.67,10,90000.0,240,3000.0,Tamamlandi
TOKI_2026_040668,Akdeniz,Mersin,Sosyal Konut (Alt Gelir),903,1396000.0,5467,16.52,10,140000.0,240,5000.0,Insaat Halinde
TOKI_2026_040669,Güneydogu Anadolu,Sanliurfa,Kentsel Donusum,1545,2086000.0,6220,24.84,20,417000.0,180,9000.0,Insaat Halinde
TOKI_2026_040670,Dogu Anadolu,Iğdir,Kentsel Donusum,1959,1926000.0,6386,30.68,20,385000.0,180,9000.0,Insaat Halinde
TOKI_2026_040671,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1858,1668000.0,35469,5.24,10,167000.0,240,6000.0,Planlama Asamasinda
TOKI_2026_040672,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),2144,1181000.0,18772,11.42,10,118000.0,240,4000.0,Insaat Halinde
TOKI_2026_040673,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2778,1024000.0,17378,15.99,10,102000.0,240,4000.0,Insaat Halinde
TOKI_2026_040674,Marmara,Bursa,Sosyal Konut (Alt Gelir),2601,1231000.0,45933,5.66,10,123000.0,240,5000.0,Insaat Halinde
TOKI_2026_040675,Ege,Izmir,Sosyal Konut (Alt Gelir),1421,1686000.0,17029,8.34,10,169000.0,240,6000.0,Tamamlandi
TOKI_2026_040676,Marmara,Istanbul,Kentsel Donusum,2631,3269000.0,36233,7.26,20,654000.0,180,15000.0,Planlama Asamasinda
TOKI_2026_040677,Karadeniz,Amasya,Sosyal Konut (Alt Gelir),1381,877000.0,8452,16.34,10,88000.0,240,3000.0,Tamamlandi
TOKI_2026_040678,Akdeniz,Osmaniye,Sosyal Konut (Alt Gelir),1633,1205000.0,9191,17.77,10,121000.0,240,5000.0,Tamamlandi
TOKI_2026_040679,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),1008,1217000.0,17519,5.75,10,122000.0,240,5000.0,Tamamlandi
TOKI_2026_040680,Ege,Denizli,Kentsel Donusum,2518,2385000.0,13451,18.72,20,477000.0,180,11000.0,Insaat Halinde
TOKI_2026_040681,Ege,Izmir,Sosyal Konut (Alt Gelir),1364,1683000.0,29536,4.62,10,168000.0,240,6000.0,Insaat Halinde
TOKI_2026_040682,Marmara,Istanbul,Sosyal Konut (Alt Gelir),489,1915000.0,21068,2.32,10,192000.0,240,7000.0,Insaat Halinde
TOKI_2026_040683,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),2931,1708000.0,34958,8.38,10,171000.0,240,6000.0,Insaat Halinde
TOKI_2026_040684,Ege,Aydin,Orta Gelir Konut,795,2602000.0,4977,15.97,20,520000.0,180,12000.0,Tamamlandi
TOKI_2026_040685,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),1431,1176000.0,11189,12.79,10,118000.0,240,4000.0,Planlama Asamasinda
TOKI_2026_040686,Ic Anadolu,Konya,Kentsel Donusum,2960,1786000.0,14300,20.7,20,357000.0,180,8000.0,Insaat Halinde
TOKI_2026_040687,Akdeniz,Kahramanmaras,Orta Gelir Konut,2547,2782000.0,11332,22.48,20,556000.0,180,12000.0,Planlama Asamasinda
TOKI_2026_040688,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),846,1058000.0,5529,15.3,10,106000.0,240,4000.0,Planlama Asamasinda
TOKI_2026_040689,Güneydogu Anadolu,Sanliurfa,Kentsel Donusum,709,1774000.0,2226,31.85,20,355000.0,180,8000.0,Insaat Halinde
TOKI_2026_040690,Ege,Izmir,Orta Gelir Konut,2300,3359000.0,30806,7.47,20,672000.0,180,15000.0,Insaat Halinde
